cik,ticker,title
883412,MYI,"BLACKROCK MUNIYIELD QUALITY FUND III, INC."
1443669,PRLB,Proto Labs Inc
1362705,SNMP,Evolve Transition Infrastructure LP
1287213,PLOW,"DOUGLAS DYNAMICS, INC"
1788399,DLY,DoubleLine Yield Opportunities Fund
1386278,GDOT,GREEN DOT CORP
1057060,HZO,MARINEMAX INC
1227476,JQC,Nuveen Credit Strategies Income Fund
1050441,EGBN,EAGLE BANCORP INC
1873331,PGRU,PROPERTYGURU GROUP LTD
1819989,CIFR,Cipher Mining Inc.
1944558,VTS,"Vitesse Energy, Inc."
1219360,PHK,PIMCO HIGH INCOME FUND
1415921,NMM,Navios Maritime Partners L.P.
744187,REX,REX AMERICAN RESOURCES Corp
910638,DDD,3D SYSTEMS CORP
1859285,HRT,HireRight Holdings Corp
1397702,SILK,Silk Road Medical Inc
1659520,SILV,SilverCrest Metals Inc.
1268884,IGR,CBRE GLOBAL REAL ESTATE INCOME FUND
1655099,RA,Brookfield Real Assets Income Fund Inc.
1894630,GHIX,"Gores Holdings IX, Inc."
910612,CBL,CBL & ASSOCIATES PROPERTIES INC
1319947,DBI,Designer Brands Inc.
1760689,MVST,"Microvast Holdings, Inc."
1260041,HTD,JOHN HANCOCK TAX-ADVANTAGED DIVIDEND INCOME FUND
1334978,CCO,"Clear Channel Outdoor Holdings, Inc."
1650648,FDMT,"4D Molecular Therapeutics, Inc."
1160990,PCN,PIMCO CORPORATE & INCOME STRATEGY FUND
1677703,CNDT,CONDUENT Inc
1216583,JPC,Nuveen Preferred & Income Opportunities Fund
800166,NGD,New Gold Inc. /FI
1802974,AVO,"Mission Produce, Inc."
1666071,CDLX,"Cardlytics, Inc."
949157,CENX,CENTURY ALUMINUM CO
1855066,MEGI,MainStay CBRE Global Infrastructure Megatrends Term Fund
1176984,EIM,EATON VANCE MUNICIPAL BOND FUND
1672619,ELVN,"Enliven Therapeutics, Inc."
1651958,EOSS,EOS INC.
1673772,RAPT,"RAPT Therapeutics, Inc."
724004,MLAB,MESA LABORATORIES INC /CO/
1308208,ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC."
1021162,TGI,TRIUMPH GROUP INC
1849056,ALCC,AltC Acquisition Corp.
1737287,ALLO,"Allogene Therapeutics, Inc."
883618,NXP,NUVEEN SELECT TAX FREE INCOME PORTFOLIO
1655210,BYND,"BEYOND MEAT, INC."
827876,CLSK,"CLEANSPARK, INC."
1768259,GOTU,Gaotu Techedu Inc.
1589526,BLBD,Blue Bird Corp
110471,WWW,WOLVERINE WORLD WIDE INC /DE/
704562,CDMO,"Avid Bioservices, Inc."
1300391,EOI,Eaton Vance Enhanced Equity Income Fund
1556739,THRY,"Thryv Holdings, Inc."
1847903,CNTA,Centessa Pharmaceuticals plc
1057379,HCKT,"HACKETT GROUP, INC."
1734342,AMTB,Amerant Bancorp Inc.
1837686,VMEO,"Vimeo, Inc."
1865408,EXAI,Exscientia plc
1409171,TITN,Titan Machinery Inc.
946647,PFC,PREMIER FINANCIAL CORP
1559432,TXO,"TXO Partners, L.P."
1524931,CHUY,"CHUY'S HOLDINGS, INC."
1422930,PUBM,"PubMatic, Inc."
1821160,GHLD,Guild Holdings Co
790500,FAX,"ABRDN ASIA-PACIFIC INCOME FUND, INC."
1863127,TYRA,"Tyra Biosciences, Inc."
69488,MYE,MYERS INDUSTRIES INC
1600626,PKST,Peakstone Realty Trust
700565,FMBH,"FIRST MID BANCSHARES, INC."
55135,KELYA,KELLY SERVICES INC
1304492,ATEX,Anterix Inc.
350852,CTBI,COMMUNITY TRUST BANCORP INC /KY/
1788257,BWMX,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V"
1625278,NRDS,"NERDWALLET, INC."
1001614,REPX,"Riley Exploration Permian, Inc."
1084201,SVA,SINOVAC BIOTECH LTD
1314052,AVXL,ANAVEX LIFE SCIENCES CORP.
1325964,LWLG,"Lightwave Logic, Inc."
1094032,QDMI,QDM International Inc.
1484612,OM,"Outset Medical, Inc."
1853138,AACT,Ares Acquisition Corp II
1013488,BJRI,BJs RESTAURANTS INC
1604174,ECC,Eagle Point Credit Co Inc.
902791,BBSI,BARRETT BUSINESS SERVICES INC
1504619,PFLT,PennantPark Floating Rate Capital Ltd.
1174164,FFC,Flaherty & Crumrine PREFERRED & INCOME SECURITIES FUND INC
1636422,HCAT,"Health Catalyst, Inc."
926282,ADTN,"ADTRAN Holdings, Inc."
1095565,HSTM,HEALTHSTREAM INC
1803737,EHAB,"Enhabit, Inc."
764401,IIIN,INSTEEL INDUSTRIES INC
1643303,NNDM,Nano Dimension Ltd.
30305,DCO,DUCOMMUN INC /DE/
1683695,IMXI,"International Money Express, Inc."
1430725,GSL,"Global Ship Lease, Inc."
357294,HOV,HOVNANIAN ENTERPRISES INC
1856430,SNPO,Snap One Holdings Corp.
357173,OSBC,OLD SECOND BANCORP INC
1533615,GMRE,Global Medical REIT Inc.
1705873,BRY,Berry Corp (bry)
1865631,NN,NEXTNAV INC.
784199,AORT,"ARTIVION, INC."
798783,UHT,UNIVERSAL HEALTH REALTY INCOME TRUST
1701051,WOW,"WideOpenWest, Inc."
1886878,PAXS,PIMCO Access Income Fund
1020710,DXPE,DXP ENTERPRISES INC
1835724,ZH,Zhihu Inc.
853180,VSLAX,Invesco Senior Loan Fund
1793129,NDMO,Nuveen Dynamic Municipal Opportunities Fund
834365,BLFS,BIOLIFE SOLUTIONS INC
1822359,DCGO,DocGo Inc.
1309251,MALG,MICROALLIANCE GROUP INC.
1609151,WEAV,"Weave Communications, Inc."
1846253,OABI,"OmniAb, Inc."
1778114,AIO,Virtus Artificial Intelligence & Technology Opportunities Fund
1134982,PVNC,"Apple iSports Group, Inc."
1368519,NOA,North American Construction Group Ltd.
1497645,INN,"Summit Hotel Properties, Inc."
1334388,OBE,OBSIDIAN ENERGY LTD.
858655,HAYN,HAYNES INTERNATIONAL INC
1831631,LDI,"loanDepot, Inc."
1171326,EUBG,ENTREPRENEUR UNIVERSE BRIGHT GROUP
1383082,DBA,INVESCO DB AGRICULTURE FUND
1349436,SD,SANDRIDGE ENERGY INC
1774983,BROG,Brooge Energy Ltd
1633336,CCAP,"Crescent Capital BDC, Inc."
1059386,VVR,Invesco Senior Income Trust
1291733,GOL,Gol Intelligent Airlines Inc.
1393726,TIPT,TIPTREE INC.
1849635,DWAC,Digital World Acquisition Corp.
1786108,TRIN,Trinity Capital Inc.
775215,HBT,"HBT Financial, Inc."
1320375,BOE,BlackRock Enhanced Global Dividend Trust
1728190,HUYA,HUYA Inc.
935419,RICK,"RCI HOSPITALITY HOLDINGS, INC."
1534254,CION,CION Investment Corp
1843586,OTLY,Oatly Group AB
1288403,WTI,W&T OFFSHORE INC
1774342,NMCO,Nuveen Municipal Credit Opportunities Fund
928658,CVLG,"COVENANT LOGISTICS GROUP, INC."
732417,HBIA,HILLS BANCORPORATION
1759138,CABA,"Cabaletta Bio, Inc."
884152,VMO,Invesco Municipal Opportunity Trust
854560,GSBC,"GREAT SOUTHERN BANCORP, INC."
1337117,ITRN,Ituran Location & Control Ltd.
1801170,CLOV,"CLOVER HEALTH INVESTMENTS, CORP. /DE"
1865187,ARIS,"Aris Water Solutions, Inc."
1046025,HFWA,HERITAGE FINANCIAL CORP /WA/
1005731,IDT,IDT CORP
1053988,MUJ,"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, INC."
1034665,MHD,"BLACKROCK MUNIHOLDINGS FUND, INC."
45876,NVRI,ENVIRI Corp
100591,AGX,ARGAN INC
874501,AMBC,AMBAC FINANCIAL GROUP INC
72573,MOV,MOVADO GROUP INC
1822928,HLLY,Holley Inc.
886128,FCEL,FUELCELL ENERGY INC
1818794,DYN,"Dyne Therapeutics, Inc."
1630472,TRTX,"TPG RE Finance Trust, Inc."
216851,PEO,"ADAMS NATURAL RESOURCES FUND, INC."
895447,SCVL,SHOE CARNIVAL INC
108985,YORW,YORK WATER CO
1313510,GGN,"GAMCO Global Gold, Natural Resources & Income Trust"
1626199,ALPN,"ALPINE IMMUNE SCIENCES, INC."
807863,MITK,MITEK SYSTEMS INC
1441236,CLW,Clearwater Paper Corp
884219,VVI,VIAD CORP
1766600,SNDL,SNDL Inc.
859070,FCBC,FIRST COMMUNITY BANKSHARES INC /VA/
729580,BELFA,BEL FUSE INC /NJ
827187,SNBR,Sleep Number Corp
1023313,FORR,"FORRESTER RESEARCH, INC."
799850,CRMT,AMERICAS CARMART INC
1326200,GNK,GENCO SHIPPING & TRADING LTD
1826286,VINP,Vinci Partners Investments Ltd.
54381,KAMN,KAMAN Corp
1950246,MTAL,Metals Acquisition Ltd
1806310,TSHA,"Taysha Gene Therapies, Inc."
1296250,PFN,PIMCO Income Strategy Fund II
315858,BVH,Bluegreen Vacations Holding Corp
1710680,HFRO,HIGHLAND OPPORTUNITIES & INCOME FUND
788329,JOUT,JOHNSON OUTDOORS INC
1529377,ACRE,Ares Commercial Real Estate Corp
1437958,CCB,COASTAL FINANCIAL CORP
1383441,NIE,Virtus Equity & Convertible Income Fund
876779,MGIC,MAGIC SOFTWARE ENTERPRISES LTD
1166663,TNP,TSAKOS ENERGY NAVIGATION LTD
1562818,BIT,BlackRock Multi-Sector Income Trust
1499849,LND,BrasilAgro - Brazilian Agricultural Real Estate Co
1837014,SMRT,"SmartRent, Inc."
925528,HDSN,HUDSON TECHNOLOGIES INC /NY
1537137,SLI,STANDARD LITHIUM LTD.
1160864,BHK,BLACKROCK CORE BOND TRUST
1075415,DHC,DIVERSIFIED HEALTHCARE TRUST
1828852,MOND,"Mondee Holdings, Inc."
1620459,JRVR,"James River Group Holdings, Ltd."
1333274,MERC,MERCER INTERNATIONAL INC.
897429,CHS,"CHICO'S FAS, INC."
1325618,IRMD,IRADIMED CORP
1144879,APLD,Applied Digital Corp.
1170299,PML,PIMCO MUNICIPAL INCOME FUND II
1314966,BME,BlackRock Health Sciences Trust
1360214,HROW,"HARROW HEALTH, INC."
1231457,GNLX,GENELUX Corp
1495240,LAND,GLADSTONE LAND Corp
1235468,LQDT,LIQUIDITY SERVICES INC
715787,TILE,INTERFACE INC
886206,FC,FRANKLIN COVEY CO
1840856,SOUN,"SOUNDHOUND AI, INC."
832428,SSP,E.W. SCRIPPS Co
1844280,THRN,"Thorne Healthtech, Inc."
1342936,AVOI,"Advanced Voice Recognition Systems, Inc"
33002,EBF,"ENNIS, INC."
917470,ZEUS,OLYMPIC STEEL INC
1776738,CCHWF,Columbia Care Inc.
1866501,WBX,Wallbox N.V.
1840439,BMEA,"Biomea Fusion, Inc."
1726173,BH-A,Biglari Holdings Inc.
1468666,SCWX,SecureWorks Corp
798949,UNTC,UNIT CORP
1557746,ACRS,"Aclaris Therapeutics, Inc."
1599901,RNA,"Avidity Biosciences, Inc."
8063,ATRO,ASTRONICS CORP
844059,FRPH,"FRP HOLDINGS, INC."
1464591,GPRK,GeoPark Ltd
1591670,FPI,Farmland Partners Inc.
1653384,RWAY,Runway Growth Finance Corp.
1668673,PETQ,"PetIQ, Inc."
1121484,OIS,"OIL STATES INTERNATIONAL, INC"
1823608,AMAL,Amalgamated Financial Corp.
911971,TK,TEEKAY CORP
1494582,BOC,BOSTON OMAHA Corp
1805012,VTRU,Vitru Ltd
1234006,GOOD,GLADSTONE COMMERCIAL CORP
71829,NR,NEWPARK RESOURCES INC
80172,NPK,NATIONAL PRESTO INDUSTRIES INC
1227862,EMD,WESTERN ASSET EMERGING MARKETS DEBT FUND INC.
1017480,HIBB,HIBBETT INC
1888012,HLVX,"HilleVax, Inc."
1395325,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund
1267902,WIW,WESTERN ASSET INFLATION-LINKED OPPORTUNITIES & INCOME FUND
1653087,ALEC,"Alector, Inc."
78814,PBI,PITNEY BOWES INC /DE/
1922097,LANV,Lanvin Group Holdings Ltd
1570562,EOLS,"Evolus, Inc."
879585,ATNI,"ATN International, Inc."
1819580,YSG,Yatsen Holding Ltd
1092796,SWBI,"SMITH & WESSON BRANDS, INC."
1500435,GPRO,"GoPro, Inc."
885601,IIM,Invesco Value Municipal Income Trust
1069899,PAHC,PHIBRO ANIMAL HEALTH CORP
1517399,SUPV,Grupo Supervielle S.A.
1855129,GHRS,GH Research PLC
1781753,DAO,"Youdao, Inc."
743238,SHYF,"SHYFT GROUP, INC."
1583107,TBPH,"Theravance Biopharma, Inc."
1370053,ANAB,"ANAPTYSBIO, INC"
1602584,CCD,Calamos Dynamic Convertible & Income Fund
1458412,CFB,"CROSSFIRST BANKSHARES, INC."
1866633,CCSI,"Consensus Cloud Solutions, Inc."
1857816,GCT,GigaCloud Technology Inc
708781,CASS,CASS INFORMATION SYSTEMS INC
1053352,HTBK,HERITAGE COMMERCE CORP
1042729,MBWM,MERCANTILE BANK CORP
357301,TRST,TRUSTCO BANK CORP N Y
1393299,BGY,BlackRock Enhanced International Dividend Trust
1195738,NKX,NUVEEN CALIFORNIA AMT-FREE QUALITY MUNICIPAL INCOME FUND
917100,IFN,"INDIA FUND, INC."
1937441,AMBI,Ambipar Emergency Response
1043337,SRI,STONERIDGE INC
1804591,ME,23andMe Holding Co.
102212,UVSP,UNIVEST FINANCIAL Corp
1592057,EVA,Enviva Inc.
1173489,CEVA,CEVA INC
1436208,LEGH,Legacy Housing Corp
1794338,IGIC,International General Insurance Holdings Ltd.
1512762,CHRS,"Coherus BioSciences, Inc."
1608742,DIAX,Nuveen Dow 30sm Dynamic Overwrite Fund
1577437,ASC,Ardmore Shipping Corp
1750284,OLMA,"Olema Pharmaceuticals, Inc."
1855756,LILM,Lilium N.V.
726601,CCBG,CAPITAL CITY BANK GROUP INC
924717,SRDX,SURMODICS INC
1372020,GLDD,Great Lakes Dredge & Dock CORP
1853962,IAUX,i-80 Gold Corp.
1548717,LDP,"Cohen & Steers Ltd Duration Preferred & Income Fund, Inc."
1703141,DESP,"Despegar.com, Corp."
1835856,BETR,Better Home & Finance Holding Co
925683,BTO,JOHN HANCOCK FINANCIAL OPPORTUNITIES FUND
1619856,CRBU,"Caribou Biosciences, Inc."
1730463,AUTL,Autolus Therapeutics plc
1109242,HAFC,HANMI FINANCIAL CORP
3197,CECO,CECO ENVIRONMENTAL CORP
712034,ACCO,ACCO BRANDS Corp
1160308,SVRA,Savara Inc
1504461,NGL,NGL Energy Partners LP
34067,BOOM,DMC Global Inc.
216085,HVT,HAVERTY FURNITURE COMPANIES INC
1689375,TRDA,"Entrada Therapeutics, Inc."
1447362,CSTL,CASTLE BIOSCIENCES INC
1383058,DBO,Invesco DB Oil Fund
1948455,ISPR,Ispire Technology Inc.
1819790,TARS,"Tarsus Pharmaceuticals, Inc."
1080720,GUT,GABELLI UTILITY TRUST
1175535,WSR,Whitestone REIT
1546429,BGB,Blackstone Strategic Credit 2027 Term Fund
852772,DENN,DENNY'S Corp
796505,CLFD,"Clearfield, Inc."
1857853,COOK,"Traeger, Inc."
1810523,FTHY,FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND
1010000,RUPRF,RUPERT RESOURCES LTD
1839799,GAMB,Gambling.com Group Ltd
1084765,RGP,"RESOURCES CONNECTION, INC."
1623590,FINR,Fintech Scion Ltd
1747068,MCBS,"MetroCity Bankshares, Inc."
1814287,ABL,"Abacus Life, Inc."
1631574,WVE,Wave Life Sciences Ltd.
1313310,GRVY,"GRAVITY Co., Ltd."
880892,VGM,Invesco Trust for Investment Grade Municipals
1476045,CLDT,Chatham Lodging Trust
1823144,CMPO,"CompoSecure, Inc."
1635977,THW,Tekla World Healthcare Fund
1277866,EXK,ENDEAVOUR SILVER CORP
879911,AERG,"APPLIED ENERGETICS, INC."
101199,UFCS,UNITED FIRE GROUP INC
877463,VKQ,Invesco Municipal Trust
1070524,GCBC,GREENE COUNTY BANCORP INC
1662991,SEZL,Sezzle Inc.
1513363,FDUS,FIDUS INVESTMENT Corp
1754820,DM,"Desktop Metal, Inc."
61986,MTW,MANITOWOC CO INC
1117297,QNST,"QUINSTREET, INC"
884624,OFIX,Orthofix Medical Inc.
1518621,ORC,"Orchid Island Capital, Inc."
1098972,AGEN,AGENUS INC
1270073,ICPT,"INTERCEPT PHARMACEUTICALS, INC."
1933414,MLYS,"Mineralys Therapeutics, Inc."
909108,DHIL,DIAMOND HILL INVESTMENT GROUP INC
855886,PDT,JOHN HANCOCK PREMIUM DIVIDEND FUND
1133470,CVGW,CALAVO GROWERS INC
863110,ARTNA,ARTESIAN RESOURCES CORP
1624322,BFST,"Business First Bancshares, Inc."
1760717,SCPL,SciPlay Corp
1818383,MAX,"MediaAlpha, Inc."
1066605,HSII,HEIDRICK & STRUGGLES INTERNATIONAL INC
1051003,DSU,"BLACKROCK DEBT STRATEGIES FUND, INC."
1820378,TBLD,Thornburg Income Builder Opportunities Trust
1817713,JANX,"Janux Therapeutics, Inc."
1823986,WDH,Waterdrop Inc.
1437071,IVR,Invesco Mortgage Capital Inc.
928340,CWCO,Consolidated Water Co. Ltd.
1176194,BLE,BLACKROCK MUNICIPAL INCOME TRUST II
1668243,URGN,UroGen Pharma Ltd.
25475,CRD-A,CRAWFORD & CO
1787306,ARQT,"Arcutis Biotherapeutics, Inc."
798287,PTSI,PAM TRANSPORTATION SERVICES INC
706129,HBNC,HORIZON BANCORP INC /IN/
890447,VTNR,Vertex Energy Inc.
1850235,HEPS,D-MARKET Electronic Services & Trading
896429,CTLP,"CANTALOUPE, INC."
800457,DGICA,DONEGAL GROUP INC
1494904,GBLI,"Global Indemnity Group, LLC"
1822966,SMR,NUSCALE POWER Corp
1471420,STK,"Columbia Seligman Premium Technology Growth Fund, Inc."
1488775,CEM,ClearBridge MLP & Midstream Fund Inc.
1697500,SOI,"Solaris Oilfield Infrastructure, Inc."
1514991,AMCX,AMC Networks Inc.
1233681,BLW,BLACKROCK Ltd DURATION INCOME TRUST
737468,WASH,WASHINGTON TRUST BANCORP INC
1124796,LASR,"NLIGHT, INC."
1466026,MSBI,"Midland States Bancorp, Inc."
1799567,DDI,"DoubleDown Interactive Co., Ltd."
1796280,ORIC,"Oric Pharmaceuticals, Inc."
717720,VALU,VALUE LINE INC
1842937,HCVI,Hennessy Capital Investment Corp. VI
1400810,HCI,"HCI Group, Inc."
885125,IQI,Invesco Quality Municipal Income Trust
1276533,JFR,NUVEEN FLOATING RATE INCOME FUND
1834974,LEV,Lion Electric Co
1129155,MPX,MARINE PRODUCTS CORP
1880438,ANTX,"AN2 Therapeutics, Inc."
1050743,PGC,PEAPACK GLADSTONE FINANCIAL CORP
1016281,CSV,CARRIAGE SERVICES INC
62234,MCS,MARCUS CORP
1574197,FPH,"Five Point Holdings, LLC"
1937653,ZYME,Zymeworks Inc.
1625641,LAW,"CS Disco, Inc."
1528988,BUI,"BlackRock Utilities, Infrastructure & Power Opportunities Trust"
1731805,HUT,HUT 8 MINING CORP.
1864208,GUG,Guggenheim Active Allocation Fund
1708055,RBBN,Ribbon Communications Inc.
1712463,PACK,Ranpak Holdings Corp.
1855447,TYGO,"TIGO ENERGY, INC."
1785493,PXPC,Phoenix Plus Corp.
1891856,GENK,"GEN Restaurant Group, Inc."
879361,MYD,"BLACKROCK MUNIYIELD FUND, INC."
916907,SMBC,"SOUTHERN MISSOURI BANCORP, INC."
1487952,VPG,"Vishay Precision Group, Inc."
1554697,GHY,"PGIM Global High Yield Fund, Inc."
1617242,KRNY,Kearny Financial Corp.
1217234,CDNA,"CareDx, Inc."
1493225,NFBK,"Northfield Bancorp, Inc."
1073748,YUMM,YUMMIES INC
1758021,KRT,Karat Packaging Inc.
1838957,RERE,ATRenew Inc.
1464343,ATLC,Atlanticus Holdings Corp
1087786,NXJ,NUVEEN NEW JERSEY QUALITY MUNICIPAL INCOME FUND
1518557,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund
1508475,VNET,"VNET Group, Inc."
1953530,OCS,Oculis Holding AG
1044777,OSPN,OneSpan Inc.
1084869,FLWS,1 800 FLOWERS COM INC
1687187,METC,"Ramaco Resources, Inc."
1842731,SMWB,SIMILARWEB LTD.
1808865,ITOS,"iTeos Therapeutics, Inc."
1847112,TRTL,TortoiseEcofin Acquisition Corp. III
894627,EGY,VAALCO ENERGY INC /DE/
1819576,LQDA,Liquidia Corp
1850502,NFYS,Enphys Acquisition Corp.
1282631,NLST,NETLIST INC
1788999,XPER,Xperi Inc.
709337,FMNB,FARMERS NATIONAL BANC CORP /OH/
1259708,FRA,"BLACKROCK FLOATING RATE INCOME STRATEGIES FUND, INC."
932695,CYD,CHINA YUCHAI INTERNATIONAL LTD
1163668,SPFI,"SOUTH PLAINS FINANCIAL, INC."
1703956,BBCP,"Concrete Pumping Holdings, Inc."
1823878,MYPS,"PLAYSTUDIOS, Inc."
1581091,RMAX,"RE/MAX Holdings, Inc."
924822,MLR,MILLER INDUSTRIES INC /TN/
750686,CAC,CAMDEN NATIONAL CORP
96869,TRC,TEJON RANCH CO
1769617,HONE,"HarborOne Bancorp, Inc."
1145986,ASPN,ASPEN AEROGELS INC
1377630,NCMI,"National CineMedia, Inc."
701347,CPF,CENTRAL PACIFIC FINANCIAL CORP
876523,EZPW,EZCORP INC
1221029,CPAC,CEMENTOS PACASMAYO SAA
922357,IOCJY,IOCHPE-MAXION SA /FI
1475348,LBC,Luther Burbank Corp
1321741,GAIN,GLADSTONE INVESTMENT CORPORATION\DE
1478888,NBB,Nuveen Taxable Municipal Income Fund
1215913,HPS,JOHN HANCOCK PREFERRED INCOME FUND III
1512499,LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC."
1549595,NRIX,"Nurix Therapeutics, Inc."
1808805,NAUT,"Nautilus Biotechnology, Inc."
1789972,CGEM,"Cullinan Oncology, Inc."
1870940,AIRS,"Airsculpt Technologies, Inc."
714562,THFF,FIRST FINANCIAL CORP /IN/
1837412,SLGC,"SomaLogic, Inc."
814549,EBIX,EBIX INC
1816590,CMPS,COMPASS Pathways plc
1383414,PNNT,PENNANTPARK INVESTMENT CORP
1528985,INRE,"Inland Real Estate Income Trust, Inc."
74046,ODC,Oil-Dri Corp of America
1628063,SRG,Seritage Growth Properties
1793855,ASGI,abrdn Global Infrastructure Income Fund
1806952,LYEL,"Lyell Immunopharma, Inc."
1828250,CCVI,Churchill Capital Corp VI
895531,VCV,Invesco California Value Municipal Income Trust
1290677,TPB,"Turning Point Brands, Inc."
814585,MBI,MBIA INC
1002590,SGU,"STAR GROUP, L.P."
1724755,GHG,GreenTree Hospitality Group Ltd.
1795579,CALT,Calliditas Therapeutics AB
915779,DAKT,DAKTRONICS INC /SD/
768899,TBI,"TrueBlue, Inc."
1137393,BFK,BLACKROCK MUNICIPAL INCOME TRUST
1838162,SLAM,Slam Corp.
65770,MVIS,"MICROVISION, INC."
1340677,SVM,SILVERCORP METALS INC
1899830,PERF,Perfect Corp.
1579733,VITL,"Vital Farms, Inc."
1026214,FMCC,FEDERAL HOME LOAN MORTGAGE CORP
1496323,IGMS,"IGM Biosciences, Inc."
351834,STKL,SunOpta Inc.
1759824,ALTG,ALTA EQUIPMENT GROUP INC.
1854545,DDL,Dingdong (Cayman) Ltd
1400891,IHRT,"iHeartMedia, Inc."
1828536,NRGV,"Energy Vault Holdings, Inc."
1413837,FFWM,First Foundation Inc.
1116463,OSUR,ORASURE TECHNOLOGIES INC
1692705,QD,Qudian Inc.
1630805,BW,"Babcock & Wilcox Enterprises, Inc."
724910,NVEC,NVE CORP /NEW/
77543,TPC,TUTOR PERINI CORP
835948,MVF,"BLACKROCK MUNIVEST FUND, INC."
763532,LYTS,LSI INDUSTRIES INC
1108109,CYH,COMMUNITY HEALTH SYSTEMS INC
1795251,NNOX,Nano-X Imaging Ltd.
741516,AMNB,AMERICAN NATIONAL BANKSHARES INC.
1113809,BBW,BUILD-A-BEAR WORKSHOP INC
1413855,FANH,FANHUA INC.
1304421,CNSL,"Consolidated Communications Holdings, Inc."
1381074,RTC,Baijiayun Group Ltd
712770,OLP,ONE LIBERTY PROPERTIES INC
1322439,EGLE,Eagle Bulk Shipping Inc.
1579684,GCI,"Gannett Co., Inc."
828803,GIM,TEMPLETON GLOBAL INCOME FUND
1698514,NESR,National Energy Services Reunited Corp.
1063344,HT,HERSHA HOSPITALITY TRUST
1027838,TCMD,TACTILE SYSTEMS TECHNOLOGY INC
912147,RMT,"ROYCE MICRO-CAP TRUST, INC."
1808158,RPTX,Repare Therapeutics Inc.
886043,MMU,WESTERN ASSET MANAGED MUNICIPALS FUND INC.
1644378,RMR,RMR GROUP INC.
1341235,ALDX,"Aldeyra Therapeutics, Inc."
783412,DJCO,DAILY JOURNAL CORP
1710072,EWTX,"Edgewise Therapeutics, Inc."
1713748,SKE,Skeena Resources Ltd
1534880,ISD,"PGIM High Yield Bond Fund, Inc."
1220754,MODV,ModivCare Inc
711772,CATC,CAMBRIDGE BANCORP
866028,PLM,POLYMET MINING CORP
1863362,PROC,"Procaps Group, S.A."
1538263,HTBI,"HomeTrust Bancshares, Inc."
1517518,EMO,ClearBridge Energy Midstream Opportunity Fund Inc.
1818382,HUMA,"Humacyte, Inc."
1476034,MCB,Metropolitan Bank Holding Corp.
791963,OPY,OPPENHEIMER HOLDINGS INC
870780,NQP,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND
1500881,EU,enCore Energy Corp.
1772921,ONEW,OneWater Marine Inc.
1528356,GNE,Genie Energy Ltd.
1567924,MIESY,"Mitsui E&S Holdings Co., Ltd./ADR"
1587264,NETI,ENETI INC.
897448,AMRN,AMARIN CORP PLC\UK
1587987,NEWT,"NewtekOne, Inc."
1375205,URG,UR-ENERGY INC
1602409,FNGR,"FingerMotion, Inc."
1474627,NEGG,"Newegg Commerce, Inc."
1562051,NML,Neuberger Berman Energy Infrastructure & Income Fund Inc.
1704711,FNKO,"Funko, Inc."
1970509,HYAC,Haymaker Acquisition Corp. 4
1176199,HPI,JOHN HANCOCK PREFERRED INCOME FUND
1762303,RCEL,"AVITA Medical, Inc."
1856589,MBSC,M3-Brigade Acquisition III Corp.
39311,IBCP,INDEPENDENT BANK CORP /MI/
1861115,NMAI,Nuveen Multi-Asset Income Fund
1501796,AURA,"Aura Biosciences, Inc."
1285890,IGD,Voya GLOBAL EQUITY DIVIDEND & PREMIUM OPPORTUNITY FUND
1172222,HA,HAWAIIAN HOLDINGS INC
1580345,TPVG,TriplePoint Venture Growth BDC Corp.
88948,SENEA,Seneca Foods Corp
1547994,JPI,Nuveen Preferred & Income Term Fund
891166,UVE,"UNIVERSAL INSURANCE HOLDINGS, INC."
923139,FFIC,FLUSHING FINANCIAL CORP
1385613,GLRE,"GREENLIGHT CAPITAL RE, LTD."
1856242,CXAC,C5 Acquisition Corp
1865389,NPFD,Nuveen Variable Rate Preferred & Income Fund
1824814,CGNT,Cognyte Software Ltd.
1517006,GATO,"Gatos Silver, Inc."
1847590,BWMN,Bowman Consulting Group Ltd.
1487428,HRZN,Horizon Technology Finance Corp
1576942,SFIX,"Stitch Fix, Inc."
1975218,NETD,Nabors Energy Transition Corp. II
1143513,GLAD,GLADSTONE CAPITAL CORP
1708259,LX,LexinFintech Holdings Ltd.
736772,CCNE,CNB FINANCIAL CORP/PA
1219120,AVK,ADVENT CONVERTIBLE & INCOME FUND
1308927,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund
1761918,ERAS,"Erasca, Inc."
788965,HNRG,HALLADOR ENERGY CO
1531031,ESQ,"Esquire Financial Holdings, Inc."
59255,VHI,VALHI INC /DE/
1384195,REI,"RING ENERGY, INC."
1609809,MCRB,"Seres Therapeutics, Inc."
713425,AMSWA,AMERICAN SOFTWARE INC
1059142,GHI,Greystone Housing Impact Investors LP
1786248,NREF,"NexPoint Real Estate Finance, Inc."
23795,CTO,"CTO Realty Growth, Inc."
1083301,WULF,TERAWULF INC.
